Main_ID,EventYear,Collected,Raised,NonFund,Donated,Participant,Volunteer,CorpSponsor,Fundraiser,RegFeePaid,CCWaived,TeamID,MinFund,Commitment,Virtual,CompanyID,RestrictedFund,UniqueID,EventName,RaisedMembers,Event,FRChangeDate,FBFundraiserID,FBDonationID,FBAdjustments,FBChangeDate
01711-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,57B0E465-3FB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
01723-9,2023,"10,959.7","10,467.7",492,0,true,false,false,true,true,false,"1,086","6,000","6,000",false,NULL,JF,80476022-788F-ED11-B382-0A4CF4968877,PMC,0,C,2023-12-05 07:45:02.237,NULL,NULL,0,NULL
01753-0,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,B6639EBA-76D8-ED11-8450-00237D21B888,PMC,0,NULL,2023-04-11 10:40:04.300,NULL,NULL,0,NULL
01755-6,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,512BEA44-F533-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-05 21:05:02.193,NULL,NULL,0,NULL
01762-4,2023,"7,055","6,674",381,0,true,false,false,true,true,false,810,"6,000","6,000",false,NULL,T,006CA891-4390-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-28 12:39:10.903,NULL,NULL,0,NULL
01789-9,2023,"11,420.65","10,970.65",450,0,true,false,false,true,true,false,823,"6,000","6,000",false,NULL,NULL,E0AB0C38-2D90-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-04 16:05:00.760,NULL,NULL,0,NULL
01789-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,6361B329-E036-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
01791-2,2023,"6,484","6,050",434,0,true,false,false,true,true,false,823,"6,000","6,000",false,NULL,NULL,000EEA6D-7292-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-10 20:25:02.267,648759197296276,6507804082666470,350,2023-11-10 20:31:53.897
01839-3,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,4EA6607A-9DE3-ED11-8450-00237D21B888,PMC,0,NULL,2023-04-25 15:15:03.503,NULL,NULL,0,NULL
01899-5,2023,"377,828.08",0,"377,828.08",0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,B8C5D484-C6A0-ED11-8450-00237D21B888,PMC,0,NULL,2023-12-01 13:40:14.100,NULL,NULL,0,NULL
01899-5,2023,"4,010",0,"4,010",0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,11962BDA-51A6-ED11-8450-00237D21B888,Winter-Cycle-Boston,0,NULL,2023-02-06 14:10:03.977,NULL,NULL,0,NULL
01900-4,2023,"837,772.98","837,772.98",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,E9546482-2D64-ED11-8A40-00237D21B888,PMC,0,NULL,2023-12-07 10:50:02.903,NULL,NULL,0,NULL
01900-4,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,3246DB0E-5BCA-ED11-8450-00237D21B888,Unpaved,0,NULL,2023-10-30 13:05:28.900,NULL,NULL,0,NULL
01900-4,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,6FCD734B-C45A-ED11-8A40-00237D21B888,Winter-Cycle-Boston,0,NULL,2022-11-02 11:37:48.110,NULL,NULL,0,NULL
01902-0,2023,"3,439,059.02","3,439,059.02",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,E743BC70-908B-ED11-B73F-00237D21B888,PMC,0,NULL,2023-12-07 10:15:00.623,NULL,NULL,0,NULL
01925-3,2023,"10,521.9","10,136.9",385,0,true,true,false,true,true,false,77,"6,000","6,000",false,NULL,1,19DEB1EC-6E8B-ED11-B73F-00237D21B888,PMC,0,3,2023-11-02 16:33:12.833,939434740450882,7003373859682691,608,2023-11-02 16:48:30.080
01925-3,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,303A1B09-86D8-ED11-B383-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
01933-4,2023,"7,395","7,270",125,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,00E10BFE-81DF-ED11-B383-0A4CF4968877,PMC,0,O,2023-09-19 08:32:00.587,NULL,NULL,0,NULL
01935-0,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,FE0C15D7-2890-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
01955-4,2023,"10,125","10,000",125,0,true,false,false,true,true,false,123,"2,000","2,000",false,NULL,KR,E010630F-03CD-ED11-B383-0A4CF4968877,PMC,0,O,2023-09-18 18:13:02.080,NULL,NULL,0,NULL
01967-7,2023,"4,958","4,586",372,0,true,false,false,true,true,false,NULL,"4,000","4,000",false,NULL,NULL,30D9AFC6-C791-ED11-B382-0A4CF4968877,PMC,0,6,2023-10-06 07:20:01.280,542352174516823,6874198259285688,0,2023-10-06 07:31:52.903
02007-7,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,C285471A-782C-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-11 12:09:07.947,NULL,NULL,0,NULL
02032-3,2023,"3,225","3,100",125,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,46470DA7-79DD-ED11-B383-0A4CF4968877,PMC,0,O,2023-09-29 11:06:19.573,NULL,NULL,0,NULL
02033-6,2023,150,150,0,0,true,false,false,true,false,false,NULL,0,0,true,NULL,NULL,DF039B3B-D9D6-ED11-8450-00237D21B888,PMC,0,V,2023-06-25 13:15:02.420,NULL,NULL,0,NULL
02068-2,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E016AC91-8CB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
02081-5,2023,"6,683","6,175",508,0,true,false,false,true,true,false,743,"6,000","6,000",false,NULL,NULL,22AAA339-2E90-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-26 15:36:51.263,NULL,NULL,0,NULL
02081-5,2023,"1,700","1,500",200,0,true,false,false,true,true,false,743,"1,500","1,500",false,NULL,NULL,002CDF6A-B7D3-ED11-B383-0A4CF4968877,Unpaved,0,5,2023-10-26 15:36:51.277,NULL,NULL,0,NULL
02090-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,B39B2BE4-8B92-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
02099-6,2023,50,50,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,238FF177-2A09-EE11-B383-0A4CF4968877,PMC,0,NULL,2023-08-19 08:24:10.410,NULL,NULL,0,NULL
02104-7,2023,"17,056","16,775",281,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,B09D0314-958E-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-02 21:30:00.713,NULL,NULL,0,NULL
02106-3,2023,"1,000","1,000",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,4EB87DD1-4143-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-25 08:20:50.210,NULL,NULL,0,NULL
02109-2,2023,"12,625","12,225",400,0,true,false,false,true,true,false,793,"6,000","6,000",false,NULL,B,B0A381EB-7F8E-ED11-B382-0A4CF4968877,PMC,0,3,2023-08-07 14:30:06.347,NULL,NULL,0,NULL
02149-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,D1AEB6C1-A9B0-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
02184-3,2023,"25,107","24,243",864,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,80B18078-A78E-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-30 19:15:01.230,301295339080676,6941792309213155,250,2023-10-30 19:16:33.760
02190-8,2023,"19,218","18,955",263,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,B04C3D18-7A8F-ED11-B382-0A4CF4968877,PMC,0,C,2023-11-16 11:55:03.587,NULL,NULL,0,NULL
02251-2,2023,"68,054.75","67,729.75",325,0,true,false,false,true,true,false,768,"6,000","6,000",false,NULL,NULL,98E8965D-D591-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-31 09:50:01.363,NULL,NULL,0,NULL
02252-5,2023,"16,649.35","16,649.35",0,0,true,false,false,true,false,false,NULL,0,0,true,NULL,NULL,F0DAEE45-D2ED-ED11-B383-0A4CF4968877,PMC,0,V,2023-12-02 12:05:00.973,NULL,NULL,0,NULL
02253-8,2023,"55,430","55,165",265,0,true,false,false,true,true,false,"1,384","4,000","4,000",false,NULL,XJ,A0CA9753-808F-ED11-B382-0A4CF4968877,PMC,0,6,2023-10-17 09:16:28.987,NULL,NULL,0,NULL
02271-6,2023,"11,608","11,200",408,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,709168E3-8EFC-ED11-B383-0A4CF4968877,PMC,0,O,2023-09-26 10:19:12.073,NULL,NULL,0,NULL
02276-1,2023,"267,581.35","266,731.35",850,0,true,false,false,true,true,false,131,"6,000","6,000",false,NULL,QT,39EEF8E3-418D-ED11-B382-0A4CF4968877,PMC,0,1,2023-12-01 12:00:34.273,NULL,NULL,0,NULL
02277-4,2023,"4,225","3,900",325,0,true,false,false,true,true,false,77,"6,000","6,000",false,NULL,1,305F8EAA-2195-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-16 09:00:03.037,NULL,NULL,0,NULL
02279-0,2023,"6,331","6,000",331,0,true,false,false,true,true,false,77,"6,000","6,000",false,NULL,1,16CD75A3-2A90-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-26 19:00:03.470,NULL,NULL,0,NULL
02285-5,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,1CBDAFA8-06CD-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-27 21:20:01.370,NULL,NULL,0,NULL
02300-3,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,6A70AF36-7BCA-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-24 15:36:47.557,NULL,NULL,0,NULL
02301-6,2023,"20,125","19,850",275,0,true,false,false,true,true,false,133,"6,000","6,000",false,NULL,NULL,D003237B-CFF1-ED11-B383-0A4CF4968877,PMC,0,9,2023-10-03 11:05:22.263,NULL,NULL,0,NULL
02306-1,2023,"6,617","6,392",225,0,true,false,false,true,true,false,"1,384","4,000","4,000",false,NULL,XJ,103C8210-6DA6-ED11-B382-0A4CF4968877,PMC,0,6,2023-08-04 17:15:01.560,NULL,NULL,0,NULL
02307-4,2023,"26,548","26,238",310,0,true,false,false,true,true,false,NULL,"4,000","4,000",false,NULL,8,E01B2B7B-458D-ED11-B382-0A4CF4968877,PMC,0,C,2023-08-18 09:27:21.090,NULL,NULL,0,NULL
02310-0,2023,"11,477.9","11,015.9",462,0,true,true,false,true,true,false,"1,734","6,000","6,000",false,NULL,NULL,8BF6D7B9-2790-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-08 18:50:01.610,655038669851352,6395215593940230,300,2023-11-08 19:01:50.273
02311-3,2023,"11,087","10,637",450,0,true,true,false,true,true,false,"1,734","6,000","6,000",false,NULL,NULL,A062EC08-6A90-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-21 11:30:00.880,1573754366488309,NULL,0,2023-10-21 11:31:18.190
02311-3,2023,200,0,200,0,true,true,false,false,true,false,"1,734","1,500","1,500",false,NULL,NULL,60D85173-5535-EE11-80A4-0A4CF4968877,Unpaved,0,5,NULL,NULL,NULL,0,NULL
02330-4,2023,"11,082.6","11,082.6",0,0,true,true,false,true,false,false,77,0,0,true,NULL,NULL,A2D0A502-CA91-ED11-B382-0A4CF4968877,PMC,0,V,2023-10-18 16:10:01.490,1795810027544856,9969960359743173,47.6,2023-10-18 16:16:13.770
02333-3,2023,"31,465","30,700",765,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,104B6D76-588D-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-07 19:40:03.410,NULL,NULL,0,NULL
02343-0,2023,"11,206.35","10,694.35",512,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,6295DA4F-2C8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-27 10:40:07.410,NULL,NULL,0,NULL
02358-2,2023,"508,225","508,000",225,0,true,false,false,true,true,false,NULL,"4,000","4,000",false,NULL,NULL,E0B8F4CB-158D-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-06 09:19:48.287,NULL,NULL,0,NULL
02368-9,2023,"36,061.67","35,386.67",675,0,true,false,false,true,true,false,743,"6,000","6,000",false,NULL,NULL,9EB86359-458C-ED11-B73F-00237D21B888,PMC,0,1,2023-12-01 12:00:24.040,NULL,NULL,0,NULL
02368-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,7656FAB7-7038-EE11-93E6-00237D21B888,Unpaved,0,NULL,2023-08-16 15:17:32.510,NULL,NULL,0,NULL
02386-7,2023,"12,587","11,887",700,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,D1DDB6D8-158E-ED11-B73F-00237D21B888,PMC,0,8,2023-10-31 22:50:02.693,NULL,NULL,0,NULL
02387-0,2023,"6,375","6,000",375,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,D0DDB6D8-158E-ED11-B73F-00237D21B888,PMC,0,O,2023-11-06 16:08:45.123,NULL,NULL,0,NULL
02388-3,2023,"10,573.09","10,298.09",275,0,true,false,false,true,true,false,"2,024","6,000","6,000",false,NULL,NO,A8CE713A-048D-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-03 22:10:02.133,1702695796840535,9682816501788572,241.52,2023-11-03 22:16:41.800
02402-8,2023,350,350,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,B0E39BF5-DE27-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-20 09:55:03.777,NULL,NULL,0,NULL
02409-9,2023,"128,132","127,682",450,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,6056BEBF-728C-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-15 13:47:40.797,NULL,NULL,0,NULL
02409-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,E0EBAAD1-6647-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,2023-10-16 11:53:42.293,NULL,NULL,0,NULL
02411-2,2023,"12,524","12,074",450,0,true,false,false,true,true,false,"1,384","6,000","6,000",false,NULL,XJ,302F5554-B78C-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-03 09:57:49.667,NULL,NULL,0,NULL
02418-3,2023,"192,631.23","191,371.23","1,260",0,true,false,false,true,true,false,790,"6,000","6,000",false,NULL,NULL,E01DCC27-3C8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-20 14:11:03.160,NULL,NULL,0,NULL
02431-6,2023,"11,648.31","11,323.31",325,0,true,false,false,true,true,false,77,"6,000","6,000",false,NULL,1,89044640-1C70-ED11-8A40-00237D21B888,PMC,0,1,2023-09-15 08:30:01.310,6340547372681103,7150527418295273,"1,103.31",2023-09-15 08:31:18.533
02451-0,2023,"10,418.1","10,093.1",325,0,true,false,false,true,true,false,77,"6,000","6,000",false,NULL,1,41966A52-048D-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-04 09:48:14.910,1418118199043081,6803999973013957,97.1,2023-10-04 10:01:49.490
02460-4,2023,"11,842.09","11,195.09",647,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,8D4845B5-2586-ED11-B73F-00237D21B888,PMC,0,1,2023-10-09 10:00:01.753,844622386653815,6884266264918981,200,2023-10-09 10:01:56.807
02465-9,2023,"7,811.33","7,371.33",440,0,true,false,false,true,true,false,743,"6,000","6,000",false,NULL,NULL,40850527-0A8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-05 18:12:20.823,NULL,NULL,0,NULL
02500-1,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,B803D443-B6AF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
02512-4,2023,"19,079.69","18,754.69",325,0,true,false,false,true,true,false,"1,734","6,000","6,000",false,NULL,NULL,E1B4E22A-098D-ED11-B382-0A4CF4968877,PMC,0,1,2023-12-01 13:31:04.067,671758368339547,6529467627161893,"3,448.69",2023-12-01 13:46:35.940
02567-4,2023,"16,100","16,100",0,0,true,false,false,true,false,false,"1,747","6,000","6,000",false,NULL,NULL,00EF74E3-682D-EE11-93E6-00237D21B888,PMC,0,9,2023-09-07 10:34:56.737,NULL,NULL,0,NULL
02572-6,2023,"6,350","6,000",350,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,4083B3DC-E590-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-05 12:37:52.300,NULL,NULL,0,NULL
02594-6,2023,"16,692.1","16,367.1",325,0,true,false,false,true,true,false,"1,459","6,000","6,000",false,NULL,NULL,C1A95DFC-0F8D-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-03 06:55:01.213,810023740589417,6663655220379012,247.1,2023-11-03 07:01:40.253
02613-6,2023,"6,345","6,000",345,0,true,false,false,true,true,false,"1,059","6,000","6,000",false,NULL,NULL,FA2A9B1D-1091-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-05 12:38:54.490,6566263033433803,NULL,0,2023-10-05 12:47:13.567
02635-6,2023,"7,947","7,492",455,0,true,false,false,true,true,false,38,"6,000","6,000",false,NULL,NULL,D0C552F9-A38F-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-13 14:55:12.207,NULL,NULL,0,NULL
02648-2,2023,"14,080","14,080",0,0,true,false,false,true,false,false,"1,384",0,0,true,NULL,NULL,9587C87C-ECC7-ED11-8450-00237D21B888,PMC,0,V,2023-09-13 11:05:20.650,NULL,NULL,0,NULL
02656-3,2023,"25,495","25,295",200,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,30D00BCA-2C90-ED11-B382-0A4CF4968877,PMC,0,O,2023-08-29 15:46:51.940,NULL,NULL,0,NULL
02666-0,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,EB8ADD82-C7B3-ED11-8450-00237D21B888,PMC,0,NULL,2023-02-23 17:15:00.583,NULL,NULL,0,NULL
02675-4,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,585877E7-A996-ED11-8450-00237D21B888,PMC,0,NULL,2023-01-17 16:00:00.533,NULL,NULL,0,NULL
02677-0,2023,"3,250","3,125",125,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,B0A04023-190B-EE11-80A4-0A4CF4968877,PMC,0,O,2023-11-14 09:15:56.587,NULL,NULL,0,NULL
02688-0,2023,150,150,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,2C5AFD38-2E33-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-04 21:20:12.393,NULL,NULL,0,NULL
02707-0,2023,"6,450","6,000",450,0,true,false,false,true,true,false,768,"6,000","6,000",false,NULL,NULL,704B8A1F-3990-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-05 12:37:42.877,NULL,NULL,0,NULL
02740-7,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,8FE2F1E7-1832-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-07 11:06:52.773,NULL,NULL,0,NULL
02746-5,2023,200,200,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,D036A8A8-2AC4-ED11-8450-00237D21B888,PMC,0,NULL,2023-07-28 16:40:05.773,NULL,NULL,0,NULL
02766-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,F2486820-77A5-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
02773-7,2023,"13,924.53","13,659.53",265,0,true,false,false,true,true,false,"1,384","4,000","4,000",false,NULL,XJ,00558C04-168D-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-16 14:59:56.117,NULL,NULL,0,NULL
02783-4,2023,"4,420","4,195",225,0,true,true,false,true,true,false,877,"4,000","4,000",false,NULL,PH,340CB049-8492-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-07 19:40:02.950,NULL,NULL,0,NULL
02783-4,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,00F086B7-173D-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
02815-0,2023,"28,895.11","28,570.11",325,0,true,false,false,true,true,false,696,"6,000","6,000",false,NULL,XF,274E8624-028D-ED11-B382-0A4CF4968877,PMC,0,1,2023-12-03 17:52:00.657,NULL,NULL,0,NULL
02815-0,2023,"1,650","1,500",150,0,true,false,false,true,true,false,696,"1,500","1,500",false,NULL,NULL,707DBFDC-EB2B-EE11-80A4-0A4CF4968877,Unpaved,0,5,2023-10-17 13:14:12.877,NULL,NULL,0,NULL
02831-2,2023,"4,924.28","4,724.28",200,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,HC,7031690B-A195-ED11-B382-0A4CF4968877,PMC,0,C,2023-11-13 14:15:32.733,NULL,NULL,0,NULL
02845-1,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,68A3F426-C720-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-07 15:19:37.843,NULL,NULL,0,NULL
02847-7,2023,"6,890","6,890",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,9D00FF6D-5E35-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-25 17:10:16.847,NULL,NULL,0,NULL
02855-8,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,50DC7B5B-2A14-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
02884-6,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,B0C52BEE-9D19-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
02885-9,2023,"8,306","7,931",375,0,true,false,false,true,true,false,696,"6,000","6,000",false,NULL,XF,C03285AE-A4D1-ED11-B383-0A4CF4968877,PMC,0,9,2023-09-26 16:35:01.297,NULL,NULL,0,NULL
02888-8,2023,"11,333","10,883",450,0,true,false,false,true,true,false,"1,384","6,000","6,000",false,NULL,XJ,9074CDEA-A08F-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-25 21:00:00.640,NULL,NULL,0,NULL
02897-2,2023,"16,685","16,420",265,0,true,false,false,true,true,false,19,"4,000","4,000",false,NULL,NULL,6055F8A1-6EAC-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-05 12:15:00.717,NULL,NULL,0,NULL
02944-7,2023,"2,125","2,000",125,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,9052F7AF-EF91-ED11-B382-0A4CF4968877,PMC,0,O,2023-10-05 12:38:10.093,NULL,NULL,0,NULL
02945-0,2023,"35,075","34,250",825,0,true,true,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,4FD4F85F-9B87-ED11-B73F-00237D21B888,PMC,0,1,2023-11-28 08:21:25.770,NULL,NULL,0,NULL
02963-8,2023,"10,680.2","10,349.2",331,0,true,false,false,true,true,false,"1,087","6,000","6,000",false,NULL,NULL,708913ED-2E8D-ED11-B382-0A4CF4968877,PMC,0,9,2023-10-18 11:10:17.347,NULL,NULL,0,NULL
02978-0,2023,"26,967.23","26,117.23",850,0,true,true,false,true,true,false,880,"6,000","6,000",false,NULL,AL,1AAF7614-9087-ED11-B73F-00237D21B888,PMC,0,1,2023-11-08 11:45:02.177,3467330780218373,7261932330503652,"2,086.23",2023-11-08 11:46:48.507
02980-3,2023,"4,131","4,000",131,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,7A9CE706-D4F8-ED11-93E6-00237D21B888,PMC,0,O,2023-09-01 12:50:08.347,NULL,NULL,0,NULL
03013-5,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,590CFE40-0B39-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-12 08:25:00.547,NULL,NULL,0,NULL
03014-8,2023,"6,735","6,510",225,0,true,false,false,true,true,false,NULL,"3,000","3,000",false,NULL,NULL,A0D79011-C491-ED11-B382-0A4CF4968877,PMC,0,J,2023-10-26 14:53:56.623,NULL,NULL,0,NULL
03022-9,2023,300,300,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,9A035C69-A1E9-ED11-93E6-00237D21B888,PMC,0,NULL,2023-08-03 20:20:02.603,NULL,NULL,0,NULL
03036-8,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,4D9C8EFA-E15E-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-29 12:05:17.370,NULL,NULL,0,NULL
03047-8,2023,"5,119","4,844",275,0,true,false,false,true,true,false,77,"4,000","4,000",false,NULL,1,1FDA929A-3190-ED11-B382-0A4CF4968877,PMC,0,5,2023-11-02 16:34:05.653,NULL,NULL,0,NULL
03050-4,2023,"13,660.74","13,210.74",450,0,true,false,false,true,true,false,"1,223","6,000","6,000",false,NULL,CZ,779B77F2-128D-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-13 11:58:33.303,2509939375827915,7435187959909499,"1,099.74",2023-11-10 12:46:52.560
03056-2,2023,"11,465","11,140",325,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,A0ADA6B0-F890-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-22 18:00:00.807,NULL,NULL,0,NULL
03076-6,2023,250,250,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,D67AA858-29E8-ED11-8450-00237D21B888,PMC,0,NULL,2023-05-01 10:06:20.707,NULL,NULL,0,NULL
03080-5,2023,"3,570","3,570",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,B563D323-0CFB-ED11-93E6-00237D21B888,PMC,0,NULL,2023-07-25 13:07:12.440,NULL,NULL,0,NULL
03087-6,2023,"11,626.74","11,351.74",275,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,F0647039-7A92-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-08 14:05:14.080,224037713543722,6708098909228196,294.2,2023-09-08 14:19:46.183
03095-7,2023,"11,750.82","11,475.82",275,0,true,false,false,true,true,false,123,"6,000","6,000",false,NULL,KR,C0C49888-0A8D-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-17 11:46:28.307,NULL,NULL,0,NULL
03101-1,2023,"3,585","3,460",125,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,205226E3-B692-ED11-B382-0A4CF4968877,PMC,0,O,2023-10-01 17:15:02.273,NULL,NULL,0,NULL
03111-8,2023,"19,298","18,448",850,0,true,false,false,true,true,false,"1,384","6,000","6,000",false,NULL,XJ,F08491A0-D18D-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-11 11:52:00.643,NULL,NULL,0,NULL
